number,serve position,serve velocity,landing position,target,drone hitting positon,drone hitting velocity,drone hitting attitude
852, 3.75035 0.279392        2,-4.46309  1.72981  6.69899,-1.65082  2.37278        0,1.75    0    0,-1.09115  2.15586  1.47022,     0      0 3.4656,0.152387 0.215265 0.034029 0.963992
853,  3.15157 -0.807567         2,-3.5891 1.65368  6.9152,-1.35368  1.26823        0,1.75    0    0,failed,failed,failed
854,  3.75686 -0.773552         2,-5.63791  1.96086  8.64504,-3.52945  1.76061        0,1.75    0    0,-2.9938 1.57432 1.48217,      0       0 2.73739, 0.108117   0.28504 0.0323769  0.951848
855, 4.48139 0.824342        2, -6.5305 0.104971  8.37704,-3.72682  0.95628        0,1.75    0    0,failed,failed,failed
856,  3.40323 -0.221517         2,-4.85646  1.25697  7.36747,-2.65956  1.34768        0,1.75    0    0,failed,failed,failed
857,  3.28565 -0.268559         2,-5.95765  1.74065  7.87174,-4.08511  1.88496        0,1.75    0    0,-3.49653    1.713  1.43848,      0       0 3.34455,  0.11001   0.31739 0.0370989  0.941161
858,   4.2298 -0.416252         2,-5.78067  1.09678  6.84638,-2.59599 0.878826        0,1.75    0    0,failed,failed,failed
859, 3.03722 0.553864        2,-3.99843 0.308106  7.26779,-2.07763 0.947997        0,1.75    0    0,failed,failed,failed
860, 4.42777 0.741083        2, -6.065  1.1866 7.63391,-2.99978  2.19426        0,1.75    0    0,failed,failed,failed
861, 4.15179 0.563082        2,-3.56181 0.916013  8.07804,-0.650959   1.79823         0,1.75    0    0,failed,failed,failed
862,  3.54603 -0.478509         2,-3.70885  1.87481  7.34229,-1.19938  1.92028        0,1.75    0    0,failed,failed,failed
863, 3.46068 -0.33521        2,-5.52885  1.56079  7.70729,-3.42783  1.60941        0,1.75    0    0,failed,failed,failed
864, 4.23311 0.599189        2,-7.08164   1.6027  6.63824,-3.69521  2.39351        0,1.75    0    0,-2.89018  2.21132  1.46074,     0      0 2.9302,  0.13733  0.327219 0.0481289  0.933677
865, 3.23616 -0.30881        2,-2.96437  1.17502  7.60243,-0.717567   1.25838         0,1.75    0    0,failed,failed,failed
866,  3.50248 0.0577118         2,-5.77126  1.64793  7.64731,-3.61281  2.08941        0,1.75    0    0,-2.98057  1.90888  1.49823,      0       0 2.93708, 0.120791  0.300404 0.0383836  0.945354
867,  4.03293 -0.239151         2,-6.92184  1.02409  6.97014,-3.94011  0.94046        0,1.75    0    0,failed,failed,failed
868,  3.23531 -0.587969         2,-5.98077  1.89575  8.04915,-4.21735  1.77433        0,1.75    0    0,failed,failed,failed
869, 3.70256 0.499431        2,-5.86694  1.52983  7.96681,-3.6233 2.40968       0,1.75    0    0,failed,failed,failed
870, 3.94109 0.453543        2,-5.23489 0.664943  8.37287,-2.88472  1.32057        0,1.75    0    0,failed,failed,failed
